Unnamed: 0,Location,Date Published,Total Cases,Total Deaths,Pct Cases Black/AA,Pct Deaths Black/AA,Date Run,Status code,Count Cases Black/AA,Count Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Date/Time Run,Date Run.1,Date/Time Run.1
,Michigan,2020-07-13,69634.0,5990.0,29.6,39.92,2020-07-13,Success!,20614.0,2391,True,False,,,1375424.0,13.81,,,
,California,2020-07-12,329162.0,7014.0,4.3,8.9,2020-07-13,Success!,9196.0,615.0,False,True,211545.0,6908.0,2267875.0,5.79,,,
,Indiana,2020-07-13,52037.0,2569.0,11.92,14.4,2020-07-13,Success!,6202.0,370,True,True,,,619472.0,9.33,,,
,Alaska,2020-07-13,1539.0,17.0,1.4,0.0,2020-07-13,Success!,36.0,0.0,False,True,2575.0,34.0,24129.0,3.27,,,
,Wisconsin,2020-07-13,36942.0,820.0,18.47,23.76,2020-07-13,Success!,6145.0,192,False,True,33275.0,808.0,368744.0,6.38,,,
,Georgia,2020-07-13,120569.0,3026.0,26.66,46.66,2020-07-13,Success!,32149.0,1412,True,True,,,3239300.0,31.46,,,
,Washington,2020-07-12,40656.0,1438.0,5.44,3.36,2020-07-13,Success!,1570.0,46,False,False,28882.0,1371.0,269854.0,3.7,,,
,"Washington, DC",2020-07-09,10679.0,568.0,49.31,74.12,2020-07-13,Success!,5266.0,421,True,True,,,321317.0,46.94,,,
,Delaware,2020-07-13,12879.0,106.0,25.45,124.53,2020-07-13,Success!,3278.0,132,True,False,,,209892.0,22.11,,,
,Maine,2020-07-13,3558.0,114.0,25.83,,2020-07-13,Success!,821.0,,False,True,3179.0,,17881.0,1.34,,,
,Iowa,2020-07-13,35577.0,755.0,8.61,4.77,2020-07-13,Success!,3063.0,36,True,True,,,109911.0,3.51,,,
,North Carolina,2020-07-13,87528.0,1510.0,23.98,32.81,2020-07-13,Success!,14151.0,477,False,True,59022.0,1454.0,2179622.0,21.46,,,
,Illinois,2020-07-13,154799.0,7193.0,16.79,27.69,2020-07-13,Success!,25984.0,1992,True,False,,,1824125.0,14.23,,,
,Idaho,2020-07-13,11402.0,102.0,1.36,0.98,2020-07-13,Success!,155.0,1,False,True,,,11536.0,0.68,,,
,Minnesota,2020-07-13,42772.0,1504.0,20.47,9.84,2020-07-13,Success!,8755.0,148,True,True,,,342186.0,6.19,,,
,Massachusetts,2020-07-13,111827.0,8330.0,9.39,8.21,2020-07-13,Success!,10502.0,684,True,False,,,510558.0,7.48,,,
,Wisconsin -- Milwaukee,2020-07-13,14196.0,359.0,31.09,40.39,2020-07-13,Success!,4100.0,145,False,False,13186.0,359.0,252321.0,26.44,,,
,Missouri,2020-07-13,27890.0,1083.0,34.6,36.82,2020-07-13,Success!,6910.0,373,False,True,19970.0,1013.0,704896.0,11.57,,,
,Texas,2020-07-14,25496.0,719.0,11.44,12.8,2020-07-14,Success!,2916.0,92.0,True,False,,,3365783.0,12.07,,,
,Texas -- Bexar County,2020-07-14,21067.0,201.0,6.81,15.32,2020-07-14,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,,,
,New York -- New York,2020-07-14,216468.0,18720.0,30.15,30.49,2020-07-14,Success!,33524.0,5232.0,False,True,111207.0,17159.0,2049418.0,24.27,,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-07-14,Success!,1592.0,48.0,False,False,12950.0,782.0,69254.0,6.55,,,
,Tennessee,2020-07-14,66788.0,767.0,19.69,35.59,2020-07-14,Success!,13150.0,273.0,True,True,,,1117489.0,16.8,,,
,Utah,2020-07-14,30478.0,226.0,2.5,,2020-07-14,Success!,769.0,<5,True,False,,,35862.0,1.18,,,
,Kentucky,2020-07-14,20223.0,635.0,13.99,15.29,2020-07-14,Success!,1832.0,91,False,True,13096.0,596.0,354112.0,7.98,,,
,Arkansas,2020-07-14,29733.0,331.0,24.74,26.13,2020-07-14,Success!,6283.0,81,False,True,25396.0,310.0,460970.0,15.41,,,
,California - San Diego,2020-07-14,20887.0,436.0,4.66,3.75,2020-07-14,Success!,768.0,16,False,False,16473.0,427.0,166412.0,5.04,,,
,Virginia,2020-07-14,72443.0,1977.0,15.35,23.27,2020-07-14,Success!,11121.0,460,True,True,,,1613285.0,19.17,,,
,New Mexico,2020-07-14,15514.0,551.0,1.84,,2020-07-14,Success!,285.0,,True,False,,,43006.0,2.06,,,
,Florida -- Miami-Dade County,2020-07-14,69803.0,1175.0,20.53,,2020-07-14,Success!,7470.0,,False,True,36385.0,,481976.0,17.75,,,
,Florida -- Orange County,2020-07-14,19377.0,85.0,25.2,,2020-07-14,Success!,2498.0,,False,True,9913.0,,277193.0,20.98,,,
,Alabama,2020-07-14,56441.0,1136.0,44.7,45.48,2020-07-14,Success!,18079.0,498,False,False,40446.0,1095.0,1293186.0,26.58,,,
,California - Los Angeles,2020-07-13,140307.0,3894.0,4.69,10.8,2020-07-14,Success!,3737.0,391,False,False,79721.0,3619.0,823987.0,8.16,,,
,Maryland,2020-07-14,74260.0,3202.0,35.07,40.87,2020-07-14,Success!,21525.0,1301,False,False,61384.0,3183.0,1788090.0,29.78,,,
,Mississippi,2020-07-13,37542.0,1272.0,46.84,50.0,2020-07-14,Success!,17583.0,636,True,True,,,1125834.0,37.67,,,
,Pennsylvania,2020-07-14,93906.0,6931.0,30.26,21.68,2020-07-14,Success!,12962.0,1426,False,True,42830.0,6579.0,1423319.0,11.13,,,
,Florida,2020-07-14,287789.0,4409.0,12.41,19.39,2020-07-14,Success!,35728.0,855,True,False,,,3316376.0,16.1,,,
,Montana,2020-07-14,1952.0,34.0,0.61,,2020-07-14,Success!,12.0,,True,True,,,4630.0,0.44,,,
,Vermont,2020-07-14,1305.0,56.0,11.33,0.0,2020-07-14,Success!,144.0,0,False,True,1271.0,56.0,8058.0,1.29,,,
,Connecticut,2020-07-13,45547.0,3497.0,13.75,18.44,2020-07-14,Success!,6264.0,645,True,False,,,378262.0,10.56,,,
,Colorado,2020-07-14,37686.0,1738.0,6.31,7.01,2020-07-14,Success!,1926.0,118,False,False,30537.0,1683.0,227938.0,4.12,,,
,Nebraska,2020-07-14,21717.0,286.0,7.63,7.97,2020-07-14,Success!,1275.0,22,False,True,16719.0,276.0,90860.0,4.77,,,
,Michigan,2020-07-14,70222.0,5993.0,29.54,39.93,2020-07-14,Success!,20743.0,2393,True,False,,,1375424.0,13.81,,,
,California,2020-07-13,336447.0,7039.0,4.3,8.9,2020-07-14,Success!,9389.0,616.0,False,True,216373.0,6924.0,2267875.0,5.79,,,
,Indiana,2020-07-14,52685.0,2582.0,11.88,14.37,2020-07-14,Success!,6260.0,371,True,True,,,619472.0,9.33,,,
,Alaska,2020-07-14,1579.0,17.0,1.4,0.0,2020-07-14,Success!,37.0,0.0,False,True,2651.0,34.0,24129.0,3.27,,,
,Wisconsin,2020-07-14,37906.0,826.0,18.27,23.96,2020-07-14,Success!,6244.0,195,False,True,34174.0,814.0,368744.0,6.38,,,
,Georgia,2020-07-14,123963.0,3054.0,26.61,46.73,2020-07-14,Success!,32982.0,1427,True,True,,,3239300.0,31.46,,,
,Washington,2020-07-14,42304.0,1404.0,5.44,3.58,2020-07-14,Success!,1618.0,48,False,False,29767.0,1339.0,269854.0,3.7,,,
,"Washington, DC",2020-07-14,10946.0,568.0,49.29,74.12,2020-07-14,Success!,5395.0,421,True,True,,,321317.0,46.94,,,
,Delaware,2020-07-14,12969.0,114.0,25.48,115.79,2020-07-14,Success!,3305.0,132,True,False,,,209892.0,22.11,,,
,Maine,2020-07-14,3566.0,114.0,25.8,,2020-07-14,Success!,824.0,,False,True,3194.0,,17881.0,1.34,,,
,Iowa,2020-07-14,35866.0,757.0,8.58,4.76,2020-07-14,Success!,3078.0,36,True,True,,,109911.0,3.51,,,
,North Carolina,2020-07-14,89484.0,1552.0,23.93,32.78,2020-07-14,Success!,14431.0,490,False,True,60308.0,1495.0,2179622.0,21.46,,,
,Illinois,2020-07-14,155506.0,7218.0,16.8,27.67,2020-07-14,Success!,26132.0,1997,True,False,,,1824125.0,14.23,,,
,Idaho,2020-07-14,11718.0,103.0,1.35,0.97,2020-07-14,Success!,158.0,1,False,True,,,11536.0,0.68,,,
,Minnesota,2020-07-14,43170.0,1510.0,20.39,9.8,2020-07-14,Success!,8804.0,148,True,True,,,342186.0,6.19,,,
,Massachusetts,2020-07-14,112130.0,8340.0,9.39,8.21,2020-07-14,Success!,10534.0,685,True,False,,,510558.0,7.48,,,
,Wisconsin -- Milwaukee,2020-07-14,14478.0,360.0,30.95,40.28,2020-07-14,Success!,4161.0,145,False,False,13446.0,360.0,252321.0,26.44,,,
,Missouri,2020-07-14,28826.0,1093.0,34.6,36.82,2020-07-14,Success!,6910.0,373,False,True,19970.0,1013.0,704896.0,11.57,,,
,Texas,2020-07-15,26272.0,728.0,11.38,12.91,2020-07-15,Success!,2989.0,94.0,True,False,,,3365783.0,12.07,,,
,Texas -- Bexar County,2020-07-15,21546.0,208.0,6.81,15.32,2020-07-15,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,,,
,New York -- New York,2020-07-15,216834.0,18734.0,30.14,30.47,2020-07-15,Success!,33569.0,5237.0,False,True,111393.0,17186.0,2049418.0,24.27,,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-07-15,Success!,1592.0,48.0,False,False,12950.0,782.0,69254.0,6.55,,,
,Tennessee,2020-07-15,69061.0,783.0,20.49,35.76,2020-07-15,Success!,14151.0,280.0,True,True,,,1117489.0,16.8,,,
,Utah,2020-07-15,30891.0,233.0,2.5,,2020-07-15,Success!,775.0,<5,True,False,,,35862.0,1.18,,,
,Kentucky,2020-07-15,20677.0,645.0,13.02,15.07,2020-07-15,Success!,1853.0,91,False,True,14231.0,603.0,354112.0,7.98,,,
,Arkansas,2020-07-15,30297.0,335.0,24.63,26.13,2020-07-15,Success!,6444.0,87,False,True,26159.0,333.0,460970.0,15.41,,,
,California - San Diego,2020-07-15,21446.0,448.0,4.67,4.14,2020-07-15,Success!,786.0,18,False,False,16838.0,435.0,166412.0,5.04,,,
,Virginia,2020-07-15,73527.0,1992.0,15.49,23.34,2020-07-15,Success!,11388.0,465,True,True,,,1613285.0,19.17,,,
,New Mexico,2020-07-15,15841.0,557.0,1.83,,2020-07-15,Success!,290.0,,True,False,,,43006.0,2.06,,,
,Florida -- Miami-Dade County,2020-07-15,72317.0,1202.0,20.36,,2020-07-15,Success!,7669.0,,False,True,37666.0,,481976.0,17.75,,,
,Florida -- Orange County,2020-07-15,19909.0,94.0,25.2,,2020-07-15,Success!,2577.0,,False,True,10227.0,,277193.0,20.98,,,
,Alabama,2020-07-15,58225.0,1183.0,44.49,45.42,2020-07-15,Success!,18334.0,516,False,False,41212.0,1136.0,1293186.0,26.58,,,
,California - Los Angeles,2020-07-14,143009.0,3936.0,4.7,10.74,2020-07-15,Success!,3818.0,393,False,False,81305.0,3658.0,823987.0,8.16,,,
,Maryland,2020-07-15,75016.0,3209.0,35.11,40.83,2020-07-15,Success!,21784.0,1305,False,False,62041.0,3196.0,1788090.0,29.78,,,
,Mississippi,2020-07-14,38567.0,1290.0,46.65,49.77,2020-07-15,Success!,17992.0,642,True,True,,,1125834.0,37.67,,,
,Pennsylvania,2020-07-15,94873.0,6957.0,30.26,21.68,2020-07-15,Success!,13167.0,1426,False,True,43506.0,6579.0,1423319.0,11.13,,,
,Florida,2020-07-15,297876.0,4521.0,12.49,19.44,2020-07-15,Success!,37192.0,879,True,False,,,3316376.0,16.1,,,
,Montana,2020-07-15,2096.0,34.0,0.57,,2020-07-15,Success!,12.0,,True,True,,,4630.0,0.44,,,
,Vermont,2020-07-15,1318.0,56.0,11.37,0.0,2020-07-15,Success!,146.0,0,False,True,1284.0,56.0,8058.0,1.29,,,
,Connecticut,2020-07-14,45653.0,3505.0,13.74,18.43,2020-07-15,Success!,6273.0,646,True,False,,,378262.0,10.56,,,
,Colorado,2020-07-15,38155.0,1744.0,6.29,6.99,2020-07-15,Success!,1938.0,118,False,False,30814.0,1688.0,227938.0,4.12,,,
,Nebraska,2020-07-15,21979.0,291.0,7.61,8.0,2020-07-15,Success!,1286.0,22,False,True,16891.0,275.0,90860.0,4.77,,,
,Michigan,2020-07-15,71104.0,5996.0,29.37,39.89,2020-07-15,Success!,20881.0,2392,True,False,,,1375424.0,13.81,,,
,California,2020-07-14,347634.0,7227.0,4.34,8.82,2020-07-15,Success!,9697.0,621,False,False,223576.0,7038.0,2267875.0,5.79,,,
,Indiana,2020-07-15,53370.0,2592.0,11.82,14.31,2020-07-15,Success!,6311.0,371,True,True,,,619472.0,9.33,,,
,Alaska,2020-07-15,1631.0,17.0,1.42,0.0,2020-07-15,Success!,39.0,0.0,False,True,2743.0,34.0,24129.0,3.27,,,
,Wisconsin,2020-07-15,38727.0,827.0,18.22,23.93,2020-07-15,Success!,6363.0,195,False,True,34928.0,815.0,368744.0,6.38,,,
,Georgia,2020-07-15,127834.0,3091.0,26.48,46.75,2020-07-15,Success!,33849.0,1445,True,True,,,3239300.0,31.46,,,
,Washington,2020-07-15,43046.0,1421.0,5.45,3.53,2020-07-15,Success!,1649.0,48,False,False,30278.0,1359.0,269854.0,3.7,,,
,"Washington, DC",2020-07-15,11206.0,571.0,48.47,74.26,2020-07-15,Success!,5431.0,424,True,True,,,321317.0,46.94,,,
,Delaware,2020-07-15,13050.0,117.0,25.54,114.53,2020-07-15,Success!,3333.0,134,True,False,,,209892.0,22.11,,,
,Maine,2020-07-15,3578.0,114.0,25.77,,2020-07-15,Success!,826.0,,False,True,3205.0,,17881.0,1.34,,,
,Iowa,2020-07-15,36408.0,772.0,8.54,4.79,2020-07-15,Success!,3110.0,37,True,True,,,109911.0,3.51,,,
,North Carolina,2020-07-15,91266.0,1568.0,23.93,32.78,2020-07-15,Success!,14760.0,496,False,True,61676.0,1513.0,2179622.0,21.46,,,
,Illinois,2020-07-15,156693.0,7226.0,16.8,27.65,2020-07-15,Success!,26330.0,1998,True,False,,,1824125.0,14.23,,,
,Idaho,2020-07-15,12445.0,106.0,1.33,0.94,2020-07-15,Success!,165.0,1,False,True,,,11536.0,0.68,,,
,Minnesota,2020-07-15,43742.0,1518.0,20.34,9.82,2020-07-15,Success!,8896.0,149,True,True,,,342186.0,6.19,,,
,Massachusetts,2020-07-15,112347.0,8368.0,9.39,8.2,2020-07-15,Success!,10550.0,686,True,False,,,510558.0,7.48,,,
,Wisconsin -- Milwaukee,2020-07-15,14807.0,362.0,30.99,40.06,2020-07-15,Success!,4262.0,145,False,False,13751.0,362.0,252321.0,26.44,,,
,Missouri,2020-07-15,29714.0,1102.0,34.6,36.82,2020-07-15,Success!,6910.0,373,False,True,19970.0,1013.0,704896.0,11.57,,,
,Texas,2020-07-16,26940.0,735.0,11.36,12.93,2020-07-16,Success!,3061.0,95.0,True,False,,,3365783.0,12.07,,,
,Texas -- Bexar County,2020-07-15,21546.0,208.0,6.81,15.32,2020-07-16,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,,,
,New York -- New York,2020-07-16,217230.0,18754.0,30.13,30.48,2020-07-16,Success!,33611.0,5243.0,False,True,111543.0,17202.0,2049418.0,24.27,,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-07-16,Success!,1592.0,48.0,False,False,12950.0,782.0,69254.0,6.55,,,
,Tennessee,2020-07-16,71540.0,796.0,20.16,35.43,2020-07-16,Success!,14422.0,282.0,True,True,,,1117489.0,16.8,,,
,Utah,2020-07-16,31845.0,234.0,2.5,,2020-07-16,Success!,799.0,<5,True,False,,,35862.0,1.18,,,
,Kentucky,2020-07-16,21083.0,650.0,12.93,14.94,2020-07-16,Success!,1876.0,90,False,True,14511.0,608.0,354112.0,7.98,,,
,Arkansas,2020-07-16,31114.0,341.0,24.54,26.25,2020-07-16,Success!,6641.0,89,False,True,27065.0,339.0,460970.0,15.41,,,
,California - San Diego,2020-07-16,21855.0,465.0,4.69,4.0,2020-07-16,Success!,806.0,18,False,False,17181.0,450.0,166412.0,5.04,,,
,Virginia,2020-07-16,74431.0,2007.0,15.67,23.27,2020-07-16,Success!,11660.0,467,True,True,,,1613285.0,19.17,,,
,New Mexico,2020-07-16,16138.0,562.0,1.83,,2020-07-16,Success!,296.0,,True,False,,,43006.0,2.06,,,
,Florida -- Miami-Dade County,2020-07-16,75425.0,1246.0,20.26,,2020-07-16,Success!,7849.0,,False,True,38750.0,,481976.0,17.75,,,
,Florida -- Orange County,2020-07-16,21299.0,102.0,25.11,,2020-07-16,Success!,2688.0,,False,True,10705.0,,277193.0,20.98,,,
,Alabama,2020-07-16,60158.0,1200.0,44.23,45.0,2020-07-16,Success!,18641.0,518,False,False,42143.0,1151.0,1293186.0,26.58,,,
,California - Los Angeles,2020-07-14,143009.0,3936.0,4.7,10.74,2020-07-16,Success!,3818.0,393,False,False,81305.0,3658.0,823987.0,8.16,,,
,Maryland,2020-07-16,75664.0,3215.0,35.13,40.84,2020-07-16,Success!,22000.0,1308,False,False,62619.0,3203.0,1788090.0,29.78,,,
,Mississippi,2020-07-15,39797.0,1308.0,46.44,49.62,2020-07-16,Success!,18481.0,649,True,True,,,1125834.0,37.67,,,
,Pennsylvania,2020-07-16,95632.0,6973.0,30.26,21.68,2020-07-16,Success!,13327.0,1426,False,True,44036.0,6579.0,1423319.0,11.13,,,
,Florida,2020-07-16,311640.0,4677.0,12.34,19.29,2020-07-16,Success!,38455.0,902,True,False,,,3316376.0,16.1,,,
,Montana,2020-07-16,2231.0,35.0,0.54,,2020-07-16,Success!,12.0,,True,True,,,4630.0,0.44,,,
,Vermont,2020-07-16,1325.0,56.0,11.47,0.0,2020-07-16,Success!,148.0,0,False,True,1290.0,56.0,8058.0,1.29,,,
,Connecticut,2020-07-15,45771.0,3515.0,13.72,18.49,2020-07-16,Success!,6280.0,650,True,False,,,378262.0,10.56,,,
,Colorado,2020-07-16,38726.0,1745.0,6.27,6.99,2020-07-16,Success!,1948.0,118,False,False,31074.0,1689.0,227938.0,4.12,,,
,Nebraska,2020-07-15,21979.0,291.0,7.61,8.0,2020-07-16,Success!,1286.0,22,False,True,16891.0,275.0,90860.0,4.77,,,
,Michigan,2020-07-16,71749.0,6012.0,29.27,39.9,2020-07-16,Success!,21000.0,2399,True,False,,,1375424.0,13.81,,,
,California,2020-07-15,356178.0,7345.0,4.34,8.8,2020-07-16,Success!,9963.0,628,False,False,229515.0,7140.0,2267875.0,5.79,,,
,Indiana,2020-07-16,54080.0,2602.0,11.75,14.3,2020-07-16,Success!,6355.0,372,True,True,,,619472.0,9.33,,,
,Alaska,2020-07-16,1693.0,17.0,1.45,0.0,2020-07-16,Success!,41.0,0.0,False,True,2835.0,34.0,24129.0,3.27,,,
,Wisconsin,2020-07-16,39627.0,831.0,18.11,23.84,2020-07-16,Success!,6486.0,195,False,True,35818.0,818.0,368744.0,6.38,,,
,Georgia,2020-07-16,131275.0,3104.0,26.28,46.71,2020-07-16,Success!,34493.0,1450,True,True,,,3239300.0,31.46,,,
,Washington,2020-07-16,44313.0,1427.0,5.41,3.51,2020-07-16,Success!,1653.0,48,False,False,30539.0,1366.0,269854.0,3.7,,,
,"Washington, DC",2020-07-16,11706.0,574.0,46.54,74.04,2020-07-16,Success!,5448.0,425,True,True,,,321317.0,46.94,,,
,Delaware,2020-07-16,13114.0,121.0,25.65,110.74,2020-07-16,Success!,3364.0,134,True,False,,,209892.0,22.11,,,
,Maine,2020-07-16,3598.0,114.0,25.58,,2020-07-16,Success!,826.0,,False,True,3229.0,,17881.0,1.34,,,
,Iowa,2020-07-16,37216.0,780.0,8.43,4.87,2020-07-16,Success!,3136.0,38,True,True,,,109911.0,3.51,,,
,North Carolina,2020-07-16,93426.0,1588.0,24.0,32.96,2020-07-16,Success!,15222.0,505,False,True,63437.0,1532.0,2179622.0,21.46,,,
,Illinois,2020-07-16,157950.0,7251.0,16.8,27.57,2020-07-16,Success!,26536.0,1999,True,False,,,1824125.0,14.23,,,
,Idaho,2020-07-16,13133.0,110.0,1.29,0.91,2020-07-16,Success!,169.0,1,False,True,,,11536.0,0.68,,,
,Minnesota,2020-07-16,44347.0,1526.0,20.29,9.76,2020-07-16,Success!,8998.0,149,True,True,,,342186.0,6.19,,,
,Massachusetts,2020-07-16,112581.0,8380.0,9.39,8.2,2020-07-16,Success!,10571.0,687,True,False,,,510558.0,7.48,,,
,Wisconsin -- Milwaukee,2020-07-16,15179.0,365.0,31.05,40.0,2020-07-16,Success!,4375.0,146,False,False,14090.0,365.0,252321.0,26.44,,,
,Missouri,2020-07-16,30422.0,1113.0,34.6,36.82,2020-07-16,Success!,6910.0,373,False,True,19970.0,1013.0,704896.0,11.57,,,
,Texas,2020-07-17,27428.0,740.0,11.41,12.84,2020-07-17,Success!,3129.0,95.0,True,False,,,3365783.0,12.07,,,
,Texas -- Bexar County,2020-07-17,27525.0,240.0,6.81,15.32,2020-07-17,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,,,
,New York -- New York,2020-07-17,217562.0,18758.0,30.12,30.49,2020-07-17,Success!,33649.0,5246.0,False,True,111730.0,17207.0,2049418.0,24.27,,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-07-17,Success!,1592.0,48.0,False,False,12950.0,782.0,69254.0,6.55,,,
,California - San Francisco,2020-07-16,4975.0,41.0,6.37,12.82,2020-07-17,Success!,274.0,5.0,False,False,4303.0,39.0,,,,,
,Tennessee,2020-07-17,73819.0,815.0,19.96,35.46,2020-07-17,Success!,14737.0,289.0,True,True,,,1117489.0,16.8,,,
,Utah,2020-07-17,32572.0,235.0,2.5,,2020-07-17,Success!,810.0,<5,True,False,,,35862.0,1.18,,,
,Kentucky,2020-07-17,21605.0,658.0,12.64,14.8,2020-07-17,Success!,1908.0,91,False,True,15097.0,615.0,354112.0,7.98,,,
,Arkansas,2020-07-17,31762.0,353.0,24.53,26.29,2020-07-17,Success!,6784.0,92,False,True,27661.0,350.0,460970.0,15.41,,,
,California - San Diego,2020-07-17,22489.0,472.0,4.72,3.94,2020-07-17,Success!,832.0,18,False,False,17636.0,457.0,166412.0,5.04,,,
,Virginia,2020-07-17,75433.0,2013.0,15.86,23.35,2020-07-17,Success!,11961.0,470,True,True,,,1613285.0,19.17,,,
,New Mexico,2020-07-17,16456.0,565.0,1.81,,2020-07-17,Success!,298.0,,True,False,,,43006.0,2.06,,,
,Florida -- Miami-Dade County,2020-07-17,77867.0,1270.0,20.1,,2020-07-17,Success!,7999.0,,False,True,39804.0,,481976.0,17.75,,,
,Florida -- Orange County,2020-07-17,22049.0,103.0,24.96,,2020-07-17,Success!,2767.0,,False,True,11085.0,,277193.0,20.98,,,
,Alabama,2020-07-17,62111.0,1232.0,44.0,45.01,2020-07-17,Success!,19053.0,532,False,False,43301.0,1182.0,1293186.0,26.58,,,
,California - Los Angeles,2020-07-16,150319.0,4047.0,4.67,10.64,2020-07-17,Success!,3983.0,400,False,False,85284.0,3760.0,823987.0,8.16,,,
,Maryland,2020-07-17,76371.0,3227.0,35.14,40.82,2020-07-17,Success!,22225.0,1310,False,False,63250.0,3209.0,1788090.0,29.78,,,
,Mississippi,2020-07-16,40829.0,1332.0,46.14,49.85,2020-07-17,Success!,18838.0,664,True,True,,,1125834.0,37.67,,,
,Pennsylvania,2020-07-17,96651.0,6992.0,30.31,21.22,2020-07-17,Success!,13533.0,1484,False,True,44653.0,6992.0,1423319.0,11.13,,,
,Florida,2020-07-17,323002.0,4805.0,12.27,19.13,2020-07-17,Success!,39628.0,919,True,False,,,3316376.0,16.1,,,
,Montana,2020-07-17,2366.0,37.0,0.51,,2020-07-17,Success!,12.0,,True,True,,,4630.0,0.44,,,
,Vermont,2020-07-17,1334.0,56.0,11.56,0.0,2020-07-17,Success!,150.0,0,False,True,1298.0,56.0,8058.0,1.29,,,
,Connecticut,2020-07-16,45910.0,3519.0,13.67,18.5,2020-07-17,Success!,6278.0,651,True,False,,,378262.0,10.56,,,
,Kansas,2020-07-17,21965.0,299.0,9.18,21.99,2020-07-17,Success!,1644.0,64,False,True,17913.0,291.0,169801.0,5.84,,,
,Colorado,2020-07-17,39344.0,1751.0,6.24,6.97,2020-07-17,Success!,1963.0,118,False,False,31452.0,1694.0,227938.0,4.12,,,
,Nebraska,2020-07-17,22361.0,301.0,7.55,7.69,2020-07-17,Success!,1297.0,22,False,True,17187.0,286.0,90860.0,4.77,,,
,Michigan,2020-07-17,72410.0,6024.0,29.17,39.86,2020-07-17,Success!,21120.0,2401,True,False,,,1375424.0,13.81,,,
,California,2020-07-16,366164.0,7475.0,4.33,8.77,2020-07-17,Success!,10199.0,635,False,False,235539.0,7243.0,2267875.0,5.79,,,
,Indiana,2020-07-17,54813.0,2610.0,11.72,14.29,2020-07-17,Success!,6426.0,373,True,True,,,619472.0,9.33,,,
,Alaska,2020-07-17,1733.0,17.0,1.41,0.0,2020-07-17,Success!,41.0,0.0,False,True,2904.0,34.0,24129.0,3.27,,,
,Wisconsin,2020-07-17,40507.0,833.0,18.08,23.9,2020-07-17,Success!,6620.0,196,False,True,36613.0,820.0,368744.0,6.38,,,
,Georgia,2020-07-17,135183.0,3132.0,26.13,46.65,2020-07-17,Success!,35319.0,1461,True,True,,,3239300.0,31.46,,,
,Washington,2020-07-17,45067.0,1434.0,5.41,3.48,2020-07-17,Success!,1676.0,48,False,False,30976.0,1379.0,269854.0,3.7,,,
,"Washington, DC",2020-07-17,11115.0,577.0,49.45,73.83,2020-07-17,Success!,5496.0,426,True,True,,,321317.0,46.94,,,
,Delaware,2020-07-17,13337.0,521.0,25.48,25.72,2020-07-17,Success!,3398.0,134,True,False,,,209892.0,22.11,,,
,Maine,2020-07-17,3636.0,115.0,25.67,,2020-07-17,Success!,836.0,,False,True,3257.0,,17881.0,1.34,,,
,Iowa,2020-07-17,37777.0,784.0,8.4,4.85,2020-07-17,Success!,3173.0,38,True,True,,,109911.0,3.51,,,
,North Carolina,2020-07-17,95477.0,1606.0,23.95,32.84,2020-07-17,Success!,15601.0,509,False,True,65147.0,1550.0,2179622.0,21.46,,,
,Illinois,2020-07-17,159334.0,7272.0,16.81,27.59,2020-07-17,Success!,26784.0,2006,True,False,,,1824125.0,14.23,,,
,Idaho,2020-07-17,13752.0,114.0,1.28,0.88,2020-07-17,Success!,176.0,1,False,True,,,11536.0,0.68,,,
,Minnesota,2020-07-17,45013.0,1533.0,20.25,9.78,2020-07-17,Success!,9114.0,150,True,True,,,342186.0,6.19,,,
,Massachusetts,2020-07-17,112879.0,8402.0,9.4,8.21,2020-07-17,Success!,10612.0,690,True,False,,,510558.0,7.48,,,
,Wisconsin -- Milwaukee,2020-07-17,15426.0,365.0,30.97,40.0,2020-07-17,Success!,4438.0,146,False,False,14328.0,365.0,252321.0,26.44,,,
,Missouri,2020-07-17,31288.0,1121.0,34.6,36.82,2020-07-17,Success!,6910.0,373,False,True,19970.0,1013.0,704896.0,11.57,,,
,Texas,2020-07-18,27987.0,749.0,11.51,12.68,2020-07-18,Success!,3222.0,95.0,True,False,,,3365783.0,12.07,,,
,Texas -- Bexar County,2020-07-18,28633.0,251.0,6.81,15.32,2020-07-18,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,,,
,New York -- New York,2020-07-18,217895.0,18771.0,30.1,30.49,2020-07-18,Success!,33686.0,5251.0,False,True,111896.0,17221.0,2049418.0,24.27,,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-07-18,Success!,1592.0,48.0,False,False,12950.0,782.0,69254.0,6.55,,,
,California - San Francisco,2020-07-17,5116.0,41.0,6.34,12.82,2020-07-18,Success!,280.0,5.0,False,False,4415.0,39.0,,,,,
